fold;sentence;sprachliche logik;komplexität;eindeutigkeit;vorhersehbarkeit;average_sentence_length;percentage_words_six_letters;average_number_syllables;percentage_words_one_syllable;percentage_words_three_syllables;flesch_reading_ease;wiener_sachtextformel_1;wiener_sachtextformel_2;wiener_sachtextformel_3;wiener_sachtextformel_4;smog_index;coleman_liau_index;gunning_fog_index;average_chars_per_word;type_token_ratio;root_type_token_ratio;corrected_type_token_ratio;mtld_measure;herdans_measure;summers_measure;maas_measure;yules_k;simpsons_d;lexical_density;number_unique_tokens;content_word_distribution;foreign_words_count;adjective_count;verb_count;adverb_count;noun_count;proper_noun_count;adposition_count;aux_verb_count;conjunction_count;determiner_count;lexical_item_count;grammatical_item_count;numerical_count;particle_count;punctuation_count;personal_pronoun_count;first_person_pronoun_count;second_person_pronoun_count;third_person_pronoun_count;interrogative_pronoun_count;demonstrative_count;singular_word_count;plural_word_count;indefinite_word_count;definite_word_count;finite_verb_count;infinitive_verb_count;past_tense_count;present_tense_count;passive_voice_count;bilogarithmic_ttr;avg_aux_length;noun_variation;modifier_variation;adjective_variation;adverb_variation;verb_variation;sein_to_verb_ratio;haben_to_verb_ratio;noun_token_ratio;verb_token_ratio;noun_phrases_per_sentence_count;verb_phrases_per_sentence_count;first_person_verbs_to_finite_verbs_ratio;infinitive_verbs_to_verbs_ratio;participle_verbs_to_verbs_ratio;imperative_verbs_to_verbs_ratio;present_tense_verbs_to_finite_verbs_ratio;past_tense_verbs_to_finite_verbs_ratio;second_person_verbs_to_finite_verbs_ratio;third_person_verbs_to_finite_verbs_ratio;subjunctive_verbs_to_finite_verbs_ratio;finite_verbs_to_verbs_ratio;accusative_nouns_to_nouns_ratio;dative_nouns_to_nouns_ratio;genitive_nouns_to_nouns_ratio;nominative_nouns_to_nouns_ratio;std_dev_tokens_per_sentence;pronouns_per_sentence_count;aux_to_verb_ratio;verbs_per_sentence_count;verb_to_noun_ratio;verb_to_adverb_ratio;noun_to_pronoun_ratio;characters_per_sentence_count;avg_sentence_length_in_characters;zipf_steepness_curve;zipf_goodness_fit;avg_adjective_length;avg_adverb_length;avg_lexical_verb_length;avg_noun_length;avg_proper_noun_length;avg_adposition_length;avg_conjunction_length;avg_determiner_length;avg_numeral_length;avg_particle_length;avg_pronoun_length;avg_verb_length;adjective_ttr;adverb_ttr;lexical_verb_ttr;noun_ttr;verb_ttr;proper_noun_ttr;lexical_items_ttr;adposition_ttr;aux_ttr;conjunction_ttr;determiner_ttr;particle_ttr;pronoun_ttr;grammatical_ttr;aux_to_lexical_verb_ratio;overall
4;Ehrenfried von Kuenburg war ein protestantischer Domherr, der ab 1603 als Pfarrer in Laufen an der Salzach diente. Er wurde am 27. November 1610 zum Bischof von Chiemsee ernannt und weihte sich am 27. November d. J. 1613 in den Freiherrenstand auf. Obwohl er seine Residenz auf eigene Kosten verbessern ließ, hinterliess er beträchtliche Schulden.;4.5;3.88;4.63;3.63;6.875;41.81818181818181;1.5818181818181818;63.63636363636363;16.363636363636363;1144.9636363636364;6.783772727272728;7.486647727272727;8.658505681818182;9.549818181818182;11.299434782280676;10.256727272727272;14.650826446280991;5.163636363636364;0.84;5.939696961966999;4.2;87.49999999999999;0.9554314003514672;0.9665758897892724;0.0113927243236278;71.99999999999999;0.0073469387755102;0.8545454545454545;47.0;0.2461538461538461;0.0461538461538461;0.0461538461538461;0.123076923076923;0.0;0.2461538461538461;0.1384615384615384;0.1846153846153846;0.0307692307692307;0.0153846153846153;0.1076923076923077;0.4153846153846154;0.4307692307692308;0.0769230769230769;0.0;0.1076923076923077;0.0769230769230769;0.0;0.0;0.0615384615384615;0.0;0.0153846153846153;0.0769230769230769;0.0307692307692307;0.0153846153846153;0.0769230769230769;0.0615384615384615;0.0153846153846153;0.0615384615384615;0.0;0.0;0.9607755142243573;4.0;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.0;0.2962962962962963;0.125;0.0;0.2592592592592592;0.2962962962962963;5.333333333333333;2.6666666666666665;0.0;0.125;0.125;0.0;0.0;1.0;0.0;1.0;0.0;0.75;0.25;0.5625;0.0;0.1875;5.986379097073417;1.6666666666666667;0.3333333333333333;2.6666666666666665;0.5;0.0;3.2;48.57142857142857;48.57142857142857;0.2890555503876102;-2.640646159717419;11.666666666666666;0.0;7.333333333333333;8.285714285714286;6.555555555555555;2.4166666666666665;4.5;3.2857142857142856;3.2;0.0;2.6;6.5;1.0;0.0;1.0;1.0;1.0;0.8888888888888888;1.0;0.5833333333333334;1.0;1.0;0.7142857142857143;0.0;0.6;0.6428571428571429;0.3333333333333333;4.75
0;Ein subtropischer Sturm bildete sich ungewöhnlich durch zwei Systeme bei Yucatán und verursachte schwere Schäden. In Florida gab es starke Regenfälle, Tornados und Überschwemmungen, die drei Todesopfer forderten. Der Sturm zog weiter nach Nordosten und verursachte auch in den Carolinas und Georgia Regen und Wind.;4.67;4.33;4.56;4.11;11.25;44.44444444444444;1.8;60.0;26.666666666666668;1919.7;9.968444444444446;10.76947222222222;13.11745833333333;14.429555555555556;17.879347455551382;16.195555555555554;28.20370370370371;5.888888888888889;0.8444444444444444;5.664705542999467;4.005551702879947;81.00000000000001;0.955584102741366;0.9660127893959805;0.0116679367761111;128.39506172839504;0.0131313131313131;0.8666666666666667;39.0;0.46;0.06;0.1;0.12;0.02;0.3;0.08;0.1;0.0;0.1;0.06;0.54;0.32;0.04;0.0;0.1;0.06;0.0;0.0;0.04;0.0;0.02;0.1;0.12;0.02;0.04;0.12;0.0;0.12;0.0;0.0;0.955584102741366;0.0;0.5185185185185185;0.2222222222222222;0.1851851851851851;0.037037037037037;0.1851851851851851;0.0;0.0;0.4074074074074074;0.2222222222222222;5.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.4;0.4666666666666667;0.0;0.1333333333333333;1.632993161855452;1.0;0.0;2.0;0.4;6.0;5.0;103.66666666666669;103.66666666666669;0.3098158463103229;0.1632488700751549;8.8;4.0;7.333333333333333;7.818181818181818;7.5;3.2;3.0;3.0;4.0;0.0;3.0;7.333333333333333;1.0;1.0;0.8333333333333334;0.9090909090909092;0.8333333333333334;1.0;0.9130434782608696;0.8;0.0;0.2;1.0;0.0;1.0;0.6875;0.0;4.33
3;Er war ein preußischer Beamter und Politiker, Bruder von Robert von Patow. Er studierte in Leipzig und Berlin und wurde Landrat des Landkreises Lübben. Er war Landsyndikus der Niederlausitz und wurde für seine Loyalität und Gewissenhaftigkeit gelobt.;5.38;5.13;5.38;4.25;9.25;43.24324324324324;1.8108108108108107;54.054054054054056;18.91891891891892;1559.0675675675675;8.173491891891892;8.907012162162161;10.524152027027029;11.964637837837834;15.553147355942537;14.372972972972969;24.152885317750187;5.675675675675675;0.7567567567567568;4.603171644550004;3.25493388482694;42.59111111111112;0.9228136974554144;0.9374374717957604;0.0213758120267162;233.74726077428775;0.024024024024024;0.7567567567567568;28.0;0.2926829268292683;0.024390243902439;0.024390243902439;0.1463414634146341;0.0;0.3414634146341463;0.1463414634146341;0.0975609756097561;0.073170731707317;0.1219512195121951;0.0975609756097561;0.5121951219512195;0.4634146341463415;0.0;0.0;0.0975609756097561;0.073170731707317;0.0;0.0;0.073170731707317;0.0;0.0;0.1951219512195122;0.0;0.024390243902439;0.048780487804878;0.048780487804878;0.0;0.048780487804878;0.0;0.0;0.9228136974554144;3.6666666666666665;0.6666666666666666;0.0476190476190476;0.0476190476190476;0.0;0.1904761904761904;0.3333333333333333;0.0;0.3809523809523809;0.2857142857142857;4.666666666666667;2.0;0.0;0.0;0.1666666666666666;0.0;0.0;1.0;0.0;1.0;0.0;0.8333333333333334;0.1428571428571428;0.2857142857142857;0.2142857142857142;0.3571428571428571;0.4714045207910317;1.0;1.0;2.0;0.4285714285714285;0.0;4.666666666666667;82.33333333333333;82.33333333333333;0.4620178401179196;0.5154053513932932;11.0;0.0;6.666666666666667;9.875;7.166666666666667;2.75;3.0;3.5;0.0;0.0;2.0;5.166666666666667;1.0;0.0;1.0;1.0;0.6666666666666666;1.0;1.0;0.75;0.6666666666666666;0.2;1.0;0.0;0.3333333333333333;0.5789473684210527;1.0;5.0
3;"Eric Hilton und Rob Garza gründeten 1996 das DJ-Duo ""Thievery Corporation"" und das Label ""Eighteenth Street Lounge Music"". Sie veröffentlichten mehrere Alben mit verschiedenen Musikstilen und vielen Gastmusikern. Ihre Musik kombiniert Dub, Bossa Nova, orientalische Klänge und Rock.";5.86;4.29;6.0;5.14;9.75;41.02564102564102;1.9230769230769231;46.15384615384615;20.51282051282051;1642.5;8.536225641025641;9.264078205128206;11.110323717948717;12.647292307692307;16.065922817654442;16.594871794871796;24.9387902695595;6.0256410256410255;0.8918918918918919;5.425166581076791;3.836172078546036;95.83;0.968315438360668;0.974923417923408;0.0087746557539797;102.2644265887509;0.0105105105105105;0.8974358974358975;35.0;0.2857142857142857;0.0204081632653061;0.0408163265306122;0.0612244897959183;0.0;0.4489795918367347;0.2653061224489796;0.0204081632653061;0.0;0.0816326530612244;0.1020408163265306;0.5510204081632653;0.2244897959183673;0.0204081632653061;0.0;0.2040816326530612;0.0204081632653061;0.0;0.0;0.0204081632653061;0.0;0.0;0.1020408163265306;0.0816326530612244;0.0;0.0408163265306122;0.0612244897959183;0.0;0.0408163265306122;0.0204081632653061;0.0;0.9694232300689778;0.0;0.8148148148148148;0.074074074074074;0.074074074074074;0.0;0.1111111111111111;0.0;0.0;0.3333333333333333;0.1111111111111111;7.333333333333333;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;1.0;0.0;1.0;0.2272727272727272;0.0909090909090909;0.0;0.5;4.242640687119285;0.3333333333333333;0.0;1.0;0.1363636363636363;0.0;22.0;93.0;93.0;0.2689483773523055;-0.013390253795851;13.0;0.0;11.666666666666666;5.888888888888889;5.846153846153846;3.0;3.0;4.6;4.0;0.0;3.0;11.666666666666666;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.25;0.8;0.0;1.0;0.6363636363636364;0.0;5.86
4;Erwin von Merseburg war ein bedeutender Adliger ohne männlichen Erben, dessen Besitz an seine Töchter fiel. Seine Tochter Hatheburg heiratete König Heinrich, was zu politischen Spannungen führte. Erwins Besitzungen wurden später zu einem wichtigen Königsgut und Bischofssitz in Merseburg.;5.5;3.33;5.5;4.17;9.75;56.41025641025641;2.051282051282051;35.8974358974359;33.33333333333333;1635.0;13.347764102564105;14.283821794871791;17.747246794871792;20.51190769230769;19.620377997778096;18.102564102564106;38.08803418803418;6.282051282051282;0.9230769230769232;5.764613536983137;4.076197322920544;141.9600000000001;0.9781516689481404;0.9829868059553056;0.0059636859324971;39.44773175542406;0.0040485829959514;0.9487179487179488;37.0;0.4318181818181818;0.0;0.1136363636363636;0.1136363636363636;0.0;0.3636363636363636;0.1363636363636363;0.1363636363636363;0.0227272727272727;0.0227272727272727;0.0909090909090909;0.5909090909090909;0.3181818181818182;0.0;0.0;0.1136363636363636;0.0454545454545454;0.0;0.0;0.0;0.0227272727272727;0.0227272727272727;0.1590909090909091;0.0681818181818181;0.0454545454545454;0.0;0.0909090909090909;0.0;0.0909090909090909;0.0;0.0227272727272727;0.985630449663366;3.0;0.5769230769230769;0.1923076923076923;0.1923076923076923;0.0;0.1923076923076923;0.2;0.0;0.3846153846153846;0.1923076923076923;5.333333333333333;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.125;0.3125;0.0625;0.5;2.160246899469287;0.6666666666666666;0.25;1.6666666666666667;0.3125;0.0;8.0;95.0;95.0;0.1344419540206682;-10.852100410434996;9.4;0.0;6.25;7.9;7.666666666666667;2.5;3.0;4.5;0.0;0.0;4.5;5.6;1.0;0.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;1.0;0.75;0.0;1.0;0.8571428571428571;0.25;5.17
1;Frank and Louie war eine Januskatze aus der Familie der Januskatzen.;3.43;5.29;4.86;4.57;5.5;27.27272727272727;1.5454545454545454;72.72727272727273;18.181818181818183;899.5909090909091;4.721872727272727;5.326827272727272;6.283659090909092;5.621709090909089;20.353678105401915;9.287272727272722;68.31570247933885;5.181818181818182;0.9090909090909092;3.015113445777636;2.1320071635561044;33.879999999999995;0.9602525677891276;0.9536252717924708;0.0165759667078732;165.28925619834712;0.0181818181818181;0.9090909090909092;10.0;0.25;0.0833333333333333;0.0;0.0833333333333333;0.0;0.4166666666666667;0.1666666666666666;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.25;0.5;0.5;0.0;0.0;0.0833333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.1666666666666666;0.0833333333333333;0.0833333333333333;0.1666666666666666;0.0;0.0;0.0;0.0;0.0;0.9602525677891276;3.0;0.8333333333333334;0.0;0.0;0.0;0.1666666666666666;1.0;0.0;0.5;0.1666666666666666;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.2;0.2;0.6;0.0;0.0;0.0;1.0;0.2;0.0;0.0;67.0;67.0;0.2382268399235009;-2.198597647392289;0.0;0.0;0.0;9.333333333333334;5.0;3.0;3.0;3.333333333333333;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.0;0.0;0.8333333333333334;0.0;5.14
1;"Franklin D. Roosevelt, der spätere US-Präsident, leidet an einer Kinderlähmung und muss mit einem Rollstuhl umgehen. Seine Frau Eleanor unterstützt ihn in seiner politischen Karriere. Der Film ""Sunrise at Campobello"" zeigt die Geschichte des Paares und ihre Herausforderungen.";5.11;4.56;4.89;4.78;7.8;46.15384615384615;1.8974358974358971;48.71794871794872;23.07692307692308;1293.0;9.287621538461538;10.07121641025641;12.17192564102564;13.810397948717949;15.402047736947557;15.082051282051284;26.788639053254443;5.897435897435898;0.9473684210526316;5.839971160707452;4.129483209670111;202.15999999999983;0.9851365111653212;0.988403297632754;0.0040860857123441;27.70083102493076;0.0028449502133712;0.9743589743589745;38.0;0.3191489361702128;0.0;0.0425531914893617;0.1063829787234042;0.0;0.3617021276595745;0.1702127659574468;0.0638297872340425;0.0212765957446808;0.0425531914893617;0.1914893617021276;0.5106382978723404;0.3404255319148936;0.0;0.0;0.1702127659574468;0.0212765957446808;0.0;0.0;0.0212765957446808;0.0;0.0;0.1702127659574468;0.0212765957446808;0.0425531914893617;0.0851063829787234;0.0638297872340425;0.0212765957446808;0.0;0.0638297872340425;0.0;0.9851365111653212;4.0;0.7083333333333334;0.0833333333333333;0.0833333333333333;0.0;0.2083333333333333;0.0;0.0;0.375;0.2083333333333333;5.666666666666667;1.6666666666666667;0.0;0.2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.8;0.0;0.1764705882352941;0.0588235294117647;0.5882352941176471;4.968651728587948;0.3333333333333333;0.25;1.6666666666666667;0.2941176470588235;0.0;17.0;68.0;68.0;0.1496171770829341;-9.085769953284371;9.0;0.0;7.25;8.88888888888889;5.875;2.333333333333333;3.0;4.111111111111111;0.0;0.0;3.0;6.6;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.8888888888888888;0.0;1.0;0.875;0.25;4.67
2;Glimmer ist ein metallischer Material, das sich durch die Spaltung von Glukose und anderen Metallen in der Luft erzeugt. Sie wird häufig als Substrat für Schiffbau, Hochbau und Mikroskopie verwendet.;3.0;3.5;3.75;3.5;10.0;46.66666666666666;1.7;53.333333333333336;20.0;1700.55;8.975666666666667;9.743666666666664;11.547333333333333;13.304666666666666;17.879347455551382;13.776;30.666666666666664;5.533333333333333;0.9666666666666668;5.294651389216606;3.743883901333836;252.00000000000009;0.9900324656668076;0.9918165857271516;0.0029305956740214;22.222222222222225;0.0022988505747126;0.9666666666666668;29.0;0.3823529411764705;0.0;0.0588235294117647;0.1176470588235294;0.0;0.2941176470588235;0.0294117647058823;0.1470588235294117;0.0588235294117647;0.0588235294117647;0.1176470588235294;0.4705882352941176;0.4705882352941176;0.0;0.0;0.1176470588235294;0.088235294117647;0.0;0.0;0.0588235294117647;0.0;0.0294117647058823;0.2352941176470588;0.0294117647058823;0.0294117647058823;0.0588235294117647;0.0294117647058823;0.0;0.0;0.0294117647058823;0.0;0.9900324656668076;3.5;0.625;0.125;0.125;0.0;0.25;0.25;0.0;0.5625;0.25;5.0;2.0;0.0;0.0;0.25;0.0;1.0;0.0;0.0;1.0;0.0;0.75;0.4;0.3;0.0;0.3;4.0;1.5;1.0;2.0;0.4;0.0;3.333333333333333;98.5;98.5;0.0962752598816109;-14.790688440989545;9.0;0.0;8.0;7.777777777777778;7.0;3.2;3.0;4.0;0.0;0.0;3.333333333333333;5.75;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;1.0;0.9375;1.0;3.0
2;Günther war ein berühmter Mann, der in den letzten Jahrzehnten zu einer großen Rolle im Krieg gespielt hat und zahlreiche Ehrungen erhalten hat. Er wurde am 15. Oktober 1938 mit dem Charakter eines Generals der Infanterie aus dem aktiven Dienst verabschiedet, um seine Ehe mit Margarethe zu beenden und ihn in den Ruhestand zu bringen.;4.0;4.33;4.5;4.17;13.75;36.36363636363637;1.6181818181818182;61.81818181818181;21.818181818181817;2380.336363636364;8.340727272727273;9.048113636363636;10.829284090909091;11.761272727272727;16.471200829534098;11.55418181818182;21.367768595041323;5.0181818181818185;0.8301886792452831;6.043864813742317;4.273657794371962;87.39111111111114;0.9531262980944492;0.965182421152476;0.0118061097083448;71.1997152011392;0.0072568940493468;0.8363636363636363;46.0;0.3387096774193548;0.0161290322580645;0.0806451612903225;0.1451612903225806;0.0;0.2258064516129032;0.0483870967741935;0.1451612903225806;0.064516129032258;0.032258064516129;0.1774193548387097;0.4516129032258064;0.5;0.032258064516129;0.032258064516129;0.0806451612903225;0.0483870967741935;0.0;0.0;0.032258064516129;0.0;0.0161290322580645;0.1451612903225806;0.032258064516129;0.0483870967741935;0.1129032258064516;0.0;0.032258064516129;0.0;0.0;0.0;0.9607755142243573;3.5;0.5;0.1785714285714285;0.1785714285714285;0.0;0.2857142857142857;0.1111111111111111;0.2222222222222222;0.3928571428571428;0.3214285714285714;7.0;4.5;0.0;0.2222222222222222;0.3333333333333333;0.0;0.5;0.5;0.0;1.0;0.0;0.4444444444444444;0.2142857142857142;0.5;0.1428571428571428;0.1428571428571428;10.338708279513884;1.5;0.8;4.5;0.6428571428571429;0.0;4.666666666666667;110.66666666666669;110.66666666666669;0.2843810743436858;-3.0541187567152432;7.8;0.0;8.6;7.090909090909091;8.0;2.333333333333333;3.0;3.5454545454545454;3.0;2.0;2.6666666666666665;6.333333333333333;1.0;0.0;1.0;1.0;0.8888888888888888;1.0;1.0;0.6666666666666666;0.75;0.5;0.6363636363636364;0.5;1.0;0.6129032258064516;0.8;4.67
6;"Hans-Christian Köllmer war ein umstrittener Bürgermeister von Arnstadt, der mehrfach in die Kritik geriet. Er war aktiv in der Bürgerbewegung ""Neues Forum"" und gründete ""Pro Arnstadt"". Köllmer sorgte durch provokante Aktionen und Äußerungen für öffentliche Kontroversen.";5.57;4.43;5.57;4.86;9.25;48.64864864864865;1.891891891891892;48.64864864864865;21.62162162162162;1554.3243243243244;9.574302702702704;10.367822972972974;12.403611486486486;14.37544864864865;16.410965303711897;16.915675675675676;27.074726077428775;6.108108108108108;0.8333333333333334;5.0;3.5355339059327378;60.480000000000025;0.9491222008519636;0.959088091425878;0.0141977201800295;92.59259259259258;0.0095238095238095;0.8378378378378378;31.0;0.3043478260869565;0.0434782608695652;0.108695652173913;0.108695652173913;0.0;0.3043478260869565;0.1739130434782608;0.1304347826086956;0.0434782608695652;0.0434782608695652;0.0652173913043478;0.5217391304347826;0.3260869565217391;0.0;0.0;0.1956521739130435;0.0434782608695652;0.0;0.0;0.0217391304347826;0.0;0.0217391304347826;0.0652173913043478;0.0652173913043478;0.0217391304347826;0.0434782608695652;0.0652173913043478;0.0;0.0652173913043478;0.0;0.0;0.9582723751320856;3.0;0.5;0.2083333333333333;0.2083333333333333;0.0;0.1666666666666666;0.4;0.0;0.25;0.2083333333333333;4.666666666666667;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.3571428571428571;0.2857142857142857;0.0;0.3571428571428571;2.0548046676563256;0.6666666666666666;0.6666666666666666;1.6666666666666667;0.3571428571428571;0.0;7.0;89.0;89.0;0.2966711463062943;-4.197757169127706;9.2;0.0;6.666666666666667;10.5;6.625;3.0;3.0;3.0;0.0;0.0;2.5;5.2;1.0;0.0;1.0;1.0;0.8;0.75;1.0;0.8333333333333334;0.5;0.5;1.0;0.0;1.0;0.7333333333333333;0.6666666666666666;5.57
4;Hsieh Su-wei ist eine taiwanische Tennisspielerin, die im Alter von fünf Jahren vom Vater ihres Vaters auf den Tennissport herangeführt wurde. Sie hat einen erfolgreichen Einstieg auf der Profitour und gewann mehrere Titel. Ihre größten Erfolge waren der Gewinn des Doppeltitels bei den Hopman Cup und das Erreichen des Halbfinals der Australian Open im Einzel.;5.5;5.25;5.75;5.75;14.0;35.714285714285715;1.75;51.78571428571429;17.857142857142858;2417.625;7.859907142857143;8.533085714285713;10.058607142857143;11.381971428571427;15.19947955078464;13.795714285714286;18.355102040816327;5.392857142857143;0.8727272727272727;6.472318679647124;4.576620428378843;120.99999999999996;0.966029234897102;0.9751022732216014;0.0084771501476554;52.89256198347109;0.0053872053872053;0.875;49.0;0.328125;0.0;0.046875;0.09375;0.0;0.34375;0.109375;0.109375;0.046875;0.03125;0.25;0.484375;0.46875;0.015625;0.0;0.078125;0.03125;0.0;0.0;0.015625;0.0;0.015625;0.1875;0.046875;0.03125;0.171875;0.03125;0.0;0.015625;0.015625;0.0;0.966029234897102;4.333333333333333;0.7096774193548387;0.0967741935483871;0.0967741935483871;0.0;0.1935483870967742;0.3333333333333333;0.1666666666666666;0.4838709677419355;0.1935483870967742;7.333333333333333;2.0;0.0;0.0;0.1666666666666666;0.0;0.4;0.6;0.0;1.0;0.0;0.8333333333333334;0.1818181818181818;0.3181818181818182;0.2272727272727272;0.2727272727272727;4.714045207910316;0.6666666666666666;1.0;2.0;0.2727272727272727;0.0;11.0;119.33333333333331;119.33333333333331;0.2571858533647665;-3.299685443065605;10.333333333333334;0.0;7.0;8.0;4.714285714285714;2.7142857142857144;3.0;3.625;4.0;0.0;3.0;5.666666666666667;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.5714285714285714;1.0;0.5;0.625;0.0;1.0;0.6666666666666666;1.0;5.25
1;James Fitzjames, Sohn von König Jakob II., kämpfte in mehreren Kriegen und wurde Marschall von Frankreich. Er verlor seine englischen Titel, erhielt aber hohe Anerkennung in Spanien und Frankreich. Fitzjames starb 1734 bei der Belagerung von Philippsburg.;4.2;4.2;4.4;4.2;7.4;40.54054054054054;1.7567567567567568;48.64864864864865;18.91891891891892;1229.2297297297298;7.690388108108108;8.400977297297295;10.001727027027028;11.27760216216216;14.241505777425612;13.890810810810809;23.412885317750185;5.72972972972973;0.8333333333333334;5.0;3.5355339059327378;60.480000000000025;0.9491222008519636;0.959088091425878;0.0141977201800295;108.02469135802468;0.0111111111111111;0.8378378378378378;31.0;0.3181818181818182;0.0;0.0454545454545454;0.1136363636363636;0.0227272727272727;0.3636363636363636;0.2272727272727272;0.1363636363636363;0.0;0.0454545454545454;0.0681818181818181;0.5454545454545454;0.2727272727272727;0.0227272727272727;0.0;0.1590909090909091;0.0227272727272727;0.0;0.0;0.0227272727272727;0.0;0.0;0.0909090909090909;0.0454545454545454;0.0;0.0227272727272727;0.1136363636363636;0.0;0.1136363636363636;0.0;0.0;0.9597936000328008;0.0;0.5833333333333334;0.125;0.0833333333333333;0.0416666666666666;0.2083333333333333;0.0;0.0;0.25;0.2083333333333333;5.333333333333333;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.125;0.5;0.0;0.3125;2.277608394786075;0.3333333333333333;0.0;1.6666666666666667;0.3125;5.0;16.0;62.75;62.75;0.2628490254912096;-1.6628282468350046;7.0;4.0;6.0;7.666666666666667;7.4;2.6666666666666665;3.0;5.333333333333333;4.0;0.0;2.0;6.0;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.5;0.0;0.5;1.0;0.0;1.0;0.6666666666666666;0.0;4.8
1;John Fery war ein ungarischer Kunstsammler. Carl Fery war ein US-amerikanischer Landschaftsmaler.;4.5;4.5;5.0;3.33;4.333333333333333;30.76923076923077;2.0;69.23076923076923;30.76923076923077;663.0;7.530302564102566;8.25094358974359;10.492038461538462;9.84554871794872;21.424530282744627;14.910769230769226;96.4078895463511;6.384615384615385;0.75;2.598076211353316;1.837117307087384;12.72;0.8842282173954806;0.8648260366079965;0.0465899926721176;416.6666666666667;0.0454545454545454;0.7692307692307693;10.0;0.25;0.0;0.125;0.125;0.0;0.4375;0.3125;0.0;0.125;0.0;0.125;0.6875;0.25;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.8842282173954806;3.0;0.5454545454545454;0.1818181818181818;0.1818181818181818;0.0;0.0909090909090909;1.0;0.0;0.1818181818181818;0.1818181818181818;3.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;1.0;0.2857142857142857;0.0;0.0;47.5;47.5;0.4728992033893507;-1.554814814814815;12.5;0.0;0.0;14.0;3.6;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.5;0.8;1.0;0.0;0.5;0.0;0.5;0.0;0.0;0.5;0.0;4.17
6;"Kenneth Thomson war eine Familie von großer Stärke und wurde als ""High-End"" Anbieter für Informationen bekannt, die sie zu ihren Menschen führten. Er gilt als einer der reichsten Personen in Kanada und hatte 2002 einen großen Gemälde von Peter Paul Rubens erworben, der seine Familie nach Plänen des Stararchitekten Frank Gehry verbrachte.";2.17;2.33;3.17;2.83;17.666666666666668;39.62264150943396;1.6415094339622642;54.71698113207547;11.320754716981131;3083.971698113208;7.619244025157233;8.279023899371069;9.286537735849056;11.230191194968556;14.22651938385371;13.699622641509432;15.610632490803372;5.30188679245283;0.9019607843137256;6.441288386528845;4.554678697692702;145.65600000000003;0.9737566601691502;0.9805757306137876;0.0066745940136379;38.44675124951944;0.0039215686274509;0.9056603773584906;48.0;0.3166666666666666;0.0;0.0666666666666666;0.1166666666666666;0.0;0.3333333333333333;0.1666666666666666;0.1333333333333333;0.0333333333333333;0.0333333333333333;0.1166666666666666;0.5166666666666667;0.3833333333333333;0.0166666666666666;0.0;0.1166666666666666;0.0666666666666666;0.0;0.0;0.0333333333333333;0.0;0.0333333333333333;0.1;0.0666666666666666;0.05;0.0333333333333333;0.0666666666666666;0.0;0.05;0.0166666666666666;0.0166666666666666;0.9744141024771652;4.0;0.6129032258064516;0.1290322580645161;0.1290322580645161;0.0;0.2258064516129032;0.1428571428571428;0.1428571428571428;0.3225806451612903;0.2258064516129032;10.0;3.5;0.0;0.0;0.1428571428571428;0.0;0.1666666666666666;0.8333333333333334;0.0;1.0;0.0;0.8571428571428571;0.15;0.35;0.2;0.2;3.5;2.0;0.4;3.5;0.35;0.0;5.0;168.5;168.5;0.2062916142269806;-7.231499143647317;7.0;0.0;6.8;8.5;5.2;2.875;3.0;4.285714285714286;4.0;0.0;2.75;6.0;1.0;0.0;1.0;0.9;1.0;1.0;0.9473684210526316;0.75;1.0;0.5;1.0;0.0;1.0;0.8260869565217391;0.4;2.33
